term,estimate,std.error,statistic,p.value
diag_1611,-0.5998595027778041,0.7645975304260643,-0.7845428201207221,0.4327216665678181
diag_1614,-2.000534035976949,1.2034672650275446,-1.6623086427956653,0.0964509057593775
diag_1615,-16.22002272640163,2793.7188137762473,-0.005805889499837371,0.9953675964314826
diag_1616,-16.53605717679288,739.5353651191365,-0.022360062759309667,0.9821607376813013
diag_1617,-1.4929642818452569,1.243796238481845,-1.20032866771453,0.23001172024038313
diag_1618,-2.2644345390838003,0.7752916306030311,-2.9207519463643585,0.0034918772866615218
diag_1619,0.42155829914950593,1.2827377646385345,0.3286395012064666,0.7424281873318512
diag_1620,-2.7438333410752183,1.212345106398372,-2.263244456214768,0.023620624142665483
diag_1621,-15.837415721642095,776.8431976556805,-0.02038688858888831,0.9837347430684374
diag_1622,-15.942638154420397,1669.9594166306622,-0.009546721911713596,0.9923829336836505
diag_1623,-0.25415684024291757,1.3691913838797494,-0.18562550366241506,0.8527384521175434
diag_1625,-1.3957461639404696,0.8241184265596374,-1.6936232936413615,0.0903368888188104
diag_1626,-1.696027144536976,0.8144102594354778,-2.082521830843101,0.037294830953273427
diag_1627,-0.9598814026870686,1.2205890665174868,-0.7864083244869184,0.4316283081149541
diag_1632,-0.7999064118211806,2543.028622663355,-3.1454872536331336e-4,0.999749026432551
diag_1633,-14.967323690868565,1860.4436979229922,-0.008045029101164497,0.9935810647306282
diag_1634,-15.786834486225825,2743.645494983549,-0.005753962935477743,0.995409027143421
diag_1637,-15.589135361711493,3956.180374210807,-0.003940451113739037,0.9968559830300244
diag_1640,-17.83821243524966,3956.1805712700075,-0.004508947990087131,0.9964023922035119
diag_1641,-14.59426878062332,1172.6767506242775,-0.012445261469415185,0.9900703743432994
diag_1642,0.2934296972321123,0.914768784681457,0.32076925026939035,0.7483852637090044
diag_1643,3.006100141875578,1.3861091074925862,2.1687326961681164,0.030102983564428
diag_1644,1.515505889073078,0.9648651660676515,1.570691887706534,0.11625423442902029
diag_1645,-13.661034642347571,2539.3496152255047,-0.005379737614875223,0.9957076111206811
diag_1646,1.0240397349488108,0.9765804654872381,1.0485973978988963,0.29436345397809555
diag_1647,-14.910865269048527,1599.4664978043456,-0.009322399243446045,0.992561909311353
diag_1648,-0.22293659587050643,0.6275751445519875,-0.3552349034308172,0.7224136185201818
diag_1649,-15.413070357381956,3956.1804444055024,-0.003895947258719663,0.996891491696267
diag_1652,-13.875619579459354,931.3643942198415,-0.014898164097288991,0.988113424598814
diag_1653,-15.47217243076974,2679.8093196258033,-0.00577360945700801,0.9953933517475989
diag_1654,-1.8049441242006024,1.3006764844512237,-1.3876964377980103,0.16522950120533417
diag_1655,-13.67949169946043,1730.217050491379,-0.007906228698633779,0.9936918079064727
diag_1656,-14.811676565470778,824.1738459693378,-0.017971544035166855,0.9856615543146221
diag_1657,-14.586399837043338,2796.248308967709,-0.005216417937657403,0.9958379195405963
diag_1658,0.38446799857254343,1.084203845104621,0.35460859164859715,0.7228828387406173
diag_1659,-1.039487650032663,1.488835686325342,-0.6981882954446547,0.4850594453089488
diag_166,-16.223251759705327,1598.8332379586693,-0.010146931759073618,0.9919040587368078
diag_1660,-0.0688201449699275,1.6199118846158227,-0.04248388176141373,0.9661129606405378
diag_1661,-15.105453268114863,698.6861574683772,-0.02161979753949618,0.9827512410693175
diag_1663,-14.608839756348814,1439.424050706766,-0.010149086885949826,0.9919023392828854
diag_1664,-14.30021366379264,830.7648457882084,-0.017213311006467738,0.9862664431154035
diag_1665,-13.424254452421039,1977.2930641783603,-0.006789208284609708,0.9945830371439937
diag_1669,-16.549367082894953,2189.821789193551,-0.0075574036045141435,0.993970121743019
diag_1671,0.7539724940686008,4002.0202850217406,1.8839796911836616e-4,0.999849680170043
diag_1674,-16.363734334804608,1929.3130854781189,-0.008481637562080483,0.9932327134766955
diag_1680,-1.3373783470562388,1.1882744025964347,-1.1254793877020368,0.26038594693328754
diag_1681,-0.7701714094810137,0.6140675289130396,-1.2542128890030928,0.2097646362868796
diag_1682,-1.1115090760763646,0.5381283708326777,-2.0655091541753525,0.03887485028567244
diag_1683,-16.114116882692464,2795.8214371722493,-0.0057636430812228875,0.9954013036326563
diag_1684,-15.573948193731654,3956.180387022695,-0.003936612254794618,0.9968590459725509
diag_1685,-0.18714815920596575,1.2820252628044302,-0.14597852681668624,0.8839383399400771
diag_1686,-16.108007481051388,1318.3343004401565,-0.012218454359924759,0.9902513264742089
diag_1690,-16.7847177689908,3956.1805280856256,-0.004242657191660774,0.9966148594854982
diag_1691,-16.003191091990622,3956.180449553107,-0.004045111515021605,0.9967724767773953
diag_1692,-15.87360157006761,1718.6422350024254,-0.009236129106326313,0.9926307399584114
diag_1693,-1.239749281728277,0.9283213661606431,-1.335474251611421,0.18172117702771268
diag_1694,-0.3886798082641477,1.2432328061038618,-0.3126363834318548,0.7545569327884946
diag_1695,-1.2859914126781535,1.2148803238848953,-1.058533410571555,0.2898123270902897
diag_1696,0.5909558250660002,1.0317524719078004,0.5727689936843778,0.5668011156480657
diag_1698,-16.126788150500133,3956.180409785014,-0.004076353067876521,0.9967475498302358
diag_17,-15.867165340376799,2792.7125487136464,-0.005681632127762446,0.9954667378347734
diag_170,-0.8074590167257436,0.7009413202375432,-1.1519637855735234,0.24933595507025258
diag_1700,-16.195842858519807,3956.1803650150455,-0.0040938080077798,0.9967336229193832
diag_1703,-16.240515180692572,2787.87344100593,-0.0058254133569394075,0.995352018910766
diag_1704,-15.772228311755782,3956.180435859486,-0.003986731284749716,0.9968190570861624
diag_1705,-1.0305098415819856,1.1965803307286058,-0.8612124193571703,0.3891210611773529
diag_1706,-16.157345597548872,2280.5585215188935,-0.007084819549724944,0.994347179155484
diag_1707,-0.5568124429493585,0.5602787508990313,-0.9938132439538163,0.3203137971490384
diag_1708,-15.493532909138661,1421.9989344426524,-0.010895600927585293,0.9913067402416637
diag_1709,-0.09291525512299383,0.9896084944271639,-0.09389092317439932,0.9251958042429316
diag_1710,-0.6305360229625999,0.8271402401289819,-0.7623084845494591,0.44587591119771974
diag_1711,-0.5776707086707276,0.647427104563898,-0.8922559846484064,0.372255740595091
diag_1714,-0.43882043282070465,0.7048580184700743,-0.6225657101456885,0.5335699503453605
diag_1715,-0.6134741985570143,0.539396244314347,-1.1373349462913511,0.25539829105408585
diag_1716,-0.7613302940493077,0.7165069707441782,-1.0625581119728327,0.28798239144855975
diag_1717,0.06967118957822904,1.2608256329304135,0.05525838605953713,0.9559326145964053
diag_1718,0.3869925828602816,0.8527146037948924,0.4538359975752999,0.6499468721693101
diag_1719,-0.7948677648575492,0.693434376778219,-1.1462768381207205,0.25168062341730446
diag_1720,-16.768050419110565,1951.6561877802437,-0.00859170304897916,0.9931448971239213
diag_1721,-1.0036489150078813,0.6097580136484183,-1.6459790483156773,0.09976807267556193
diag_1722,-1.1353264226834179,0.555621425903121,-2.0433452882743492,0.041018269382823665
diag_1723,-1.2971855827860825,0.7483546766073356,-1.7333834120832528,0.08302754392864171
diag_1724,-0.9519020716148727,0.5603421998487919,-1.6987870481140688,0.08935931486323119
diag_1725,-16.78444155117261,1104.0965756454762,-0.015201968669597676,0.987871051072901
diag_1726,-2.0393383075884297,0.7988629659519476,-2.5528011617841075,0.010686048164165147
diag_1727,-0.6523246410263077,0.7205627949596868,-0.9052988103039697,0.3653071065200413
diag_1728,-0.8615947335596845,0.6090371149042438,-1.4146834609499113,0.1571613257409358
diag_1729,-1.0848674347326779,0.634046985285776,-1.711020570886729,0.08707731546226069
diag_1730,-0.8620428940654112,0.5699519445856005,-1.5124834685706416,0.13041091504057134
diag_1731,1.7615891554068424,1.2923904542582352,1.3630471732460316,0.17286764398476098
diag_1732,-14.57672826435816,2354.957112768815,-0.006189806253932044,0.9950612806924163
diag_1733,-0.843626185725297,0.5593996503185573,-1.5080920863015972,0.1315309603468006
diag_1734,-15.681297711506582,1850.0661520309854,-0.00847607405513138,0.9932371523534336
diag_1735,-15.795149442837808,2756.642404836059,-0.005729850710824121,0.9954282655980546
diag_1736,-0.32154216855639334,0.9469218482400975,-0.3395656876583805,0.7341836215403267
diag_1737,0.3273941220209872,1.0020940470195672,0.3267099759695453,0.7438872542338053
diag_1738,-1.0638559405060362,0.725611519616716,-1.4661508420759202,0.14260719732201704
diag_1745,-16.231049326198708,1449.5752332958523,-0.011197107230712473,0.9910661876951166
diag_1746,-16.0047884127589,1487.612951345833,-0.010758704674007765,0.9914159612467137
diag_1747,-16.03295956572435,1477.3555600342952,-0.010852471808040689,0.9913411502658056
diag_175,-15.635438735285451,2585.625854814815,-0.006047061567770901,0.995175172341744
diag_1751,-15.560738200455466,1682.7143728139163,-0.009247403155197426,0.9926217449530205
diag_1753,-0.15055847447699625,1.2593935512177161,-0.11954839242381401,0.9048409032893321
diag_1756,0.3754470575271235,0.8713503478318901,0.43087956349741263,0.6665559438389326
diag_1759,-15.846288100350588,1752.8407235063264,-0.009040346842611107,0.9927869450813819
diag_178,-16.168325404943218,1376.901799725758,-0.011742540686753053,0.9906310233923568
diag_1780,-1.0080587721072125,0.5375341789124891,-1.875338930347953,0.06074611083123812
diag_1781,-0.49405482408259593,0.6017781882791327,-0.8209915774704523,0.41165106574845556
diag_1782,-0.939324618981265,0.6678061022026185,-1.4065828627248231,0.159551117684145
diag_1783,-1.1237980940722958,0.8171719527770729,-1.3752284207175567,0.1690606397972059
diag_1784,-1.443288281588879,0.6402153524284708,-2.25437936799576,0.024172312117254173
diag_1785,-0.7838505257357558,0.6254703817050469,-1.253217656124597,0.21012650607186759
diag_1786,-1.122021974336708,0.5356200370603973,-2.0948095603267864,0.03618792491683539
diag_1787,-0.3852354562675594,0.5574030558500033,-0.6911254831211868,0.48948668720448574
diag_1788,-0.34145279332210066,0.7007208870498105,-0.48728787686020353,0.6260543377072807
diag_1789,-0.8220936792252986,0.5495610866440755,-1.4959095525584938,0.13467722664942
diag_179,-0.8476409659313277,0.6521419930179323,-1.2997797642330626,0.19367646296387372
diag_1790,-0.33305498647657994,0.5759941592075941,-0.5782263260008919,0.5631113272090368
diag_1791,-16.32038067045079,3956.18036487986,-0.0041252873138271084,0.9967085062791949
diag_1792,-0.3873786778561913,1.2671819754456748,-0.3057009059175957,0.7598323834880965
diag_1793,-15.88325459931554,1953.9097437129608,-0.008128960229827724,0.993514099568696
diag_1794,-1.0967892189755686,0.9194271526620592,-1.1929049689254716,0.23290659299404068
diag_1795,-15.872437574951872,2092.9515358748054,-0.007583757818987223,0.9939490947247561
diag_1796,-0.22613523813357306,1.2323817475625567,-0.1834944720504263,0.8544100558047307
diag_1797,-15.724937993084877,2138.1524970641576,-0.007354451104248358,0.9941320499083546
diag_1799,-0.958823251376901,0.6573927182036733,-1.4585242957921518,0.1446960833372869
diag_18,-0.8246313806605449,0.5482970544945787,-1.5039865231825689,0.132584836832067
diag_1800,-16.125093195505947,1754.431162594457,-0.0091910663349482,0.9926666933218782
diag_1801,-1.2502891239944913,0.9241366103373831,-1.352926731836797,0.17607903842715172
diag_1802,-1.445892910222694,0.9608364001825482,-1.504827367018975,0.13236846583548967
diag_1803,-15.179044542823798,2128.5455000556362,-0.00713118161788275,0.9943101885115607
diag_1804,-16.16992541240796,3956.18036673612,-0.004087256877458364,0.9967388499213921
diag_1805,-0.8674494419280361,0.5872805731803836,-1.4770613596673465,0.1396591901376554
diag_1806,-0.20990463612286936,1.2427369759046614,-0.16890511845442388,0.8658712731019769
diag_1807,-1.0794042701882207,0.6920474256833459,-1.5597258657849764,0.1188246769573828
diag_1808,-0.47520255050572885,0.588488464862888,-0.8074967970977075,0.4193803190737931
diag_1810,-15.591752062770151,1142.0939760291062,-0.01365189939708849,0.9891076985874256
diag_1812,-0.8531605606855592,0.5782073841059069,-1.4755269201634595,0.14007093628761502
diag_1813,-0.9984097578929232,0.6847418589215408,-1.4580819689706206,0.1448179507493832
diag_1814,-14.868358624457725,1621.9423609680764,-0.009167008015983602,0.9926858882744887
diag_1815,1.1083404015503642,1.3448026160558486,0.8241658577382895,0.40984532380267735
diag_1816,0.21804976594796527,1.4573875159379681,0.14961687510245306,0.881066893644292
diag_1817,-1.3086404102194713,4114.10582506132,-3.1808622963653746e-4,0.9997462039126488
diag_182,0.9952341460592675,0.9784213303629855,1.017183615252996,0.3090660889945411
diag_1820,-0.41760200089721783,0.5400120047770616,-0.7733198469719585,0.4393331127950382
diag_1821,-0.788162971502926,0.5983824389136558,-1.3171559194380948,0.18778636614834912
diag_1822,-0.8710894394576708,0.733566892425753,-1.1874710383631946,0.2350418737728807
diag_1823,-0.684606272181762,0.6211744257770884,-1.1021159979748367,0.2704112451805777
diag_1824,-0.48567042475305533,0.5621852917457607,-0.8638974229384357,0.38764424264124503
diag_1825,-0.7783787030024418,0.9294606041070971,-0.837452065814242,0.40233851000865145
diag_1826,0.44520053676526816,1.399678614639175,0.31807340064278755,0.7504292598796294
diag_1827,-1.772788180056416,4371.955478753745,-4.054909041667005e-4,0.9996764650768855
diag_1831,-15.43170894912187,1281.8053184779042,-0.012039042689763876,0.9903944657469173
diag_1832,-15.690786630274644,3956.1803650194147,-0.003966145418700506,0.9968354821009964
diag_1833,-16.561681887262637,3956.1803671268394,-0.004186280793686485,0.9966598409435532
diag_1834,-15.606931936289154,3956.180366952779,-0.003944949544428958,0.9968523938295261
diag_1835,-16.248564955192602,1741.7555628768368,-0.009328843439061587,0.9925567678107404
diag_1836,-15.301935535784366,1447.1568693954478,-0.010573791866929241,0.9915634919279294
diag_1837,-15.796186634730052,3956.180420181534,-0.003992787223289788,0.9968142251847578
diag_1838,-16.387040237273744,3956.1803676673435,-0.004142136787088887,0.9966950624594835
diag_1839,-15.753049589390937,3956.180555007627,-0.003981883377251615,0.9968229251260052
diag_184,-15.716097610258833,3956.1803701130134,-0.003972543246254943,0.9968303774133821
diag_1840,-16.030903506035596,1001.1857178966646,-0.016011917888435354,0.9872248838142458
diag_1842,-14.724657136267652,3956.180535293939,-0.003721937612529512,0.997030330299076
diag_1843,-16.28447097733846,1117.4779897406574,-0.014572520556863706,0.9883732223443826
diag_1844,-2.635773441256823,1.3468520061708253,-1.9569881688415585,0.05034885936902838
diag_1845,-15.88685569701253,1215.2320130273727,-0.013073104992877343,0.9895694684721403
diag_1846,-16.498747541756273,1794.2738967413404,-0.009195222408195524,0.9926633773953245
diag_1847,-1.0458997660713967,1.205315904352606,-0.8677391232410276,0.3855371630513986
diag_1848,-16.776361534737656,2786.3357024324678,-0.006020940520588353,0.9951960135425936
diag_1850,-1.6336695225733802,0.9174446698577027,-1.7806736212514758,0.07496578491373654
diag_1851,-0.9541234510457595,0.8207648892752863,-1.162480831615769,0.2450402064180645
diag_1852,-0.42083337101740204,0.606716009235984,-0.6936249655705354,0.4879174330017829
diag_1853,-0.09498973211339672,0.7962551353951235,-0.11929559746733717,0.9050411713053877
diag_1854,0.6861943914481178,1.5686434797393467,0.43744445459470443,0.6617890505800589
diag_1860,-0.3748040829536363,0.7557960425017947,-0.4959063846285572,0.6199604613698073
diag_1861,-1.3251206366470698,1.2275291647414996,-1.0795023651646773,0.2803638400024771
diag_1862,-15.352417071048485,2486.0432623373417,-0.006175442440456312,0.9950727411383837
diag_1863,-15.070422189852154,2010.4098777305226,-0.007496193864141076,0.9940189586664344
diag_1864,-14.910571219220522,1207.6067625157837,-0.012347207453656204,0.990148604117683
diag_1865,-15.091673033084627,1272.8085586112468,-0.011856985821615667,0.9905397157430454
diag_1866,-16.29507987753876,1581.3795729157919,-0.010304344482895677,0.9917784681212057
diag_1867,-16.37942395659722,1018.2561441380471,-0.016085760003405024,0.987165973917847
diag_1868,-15.980197138435155,2081.7670969070746,-0.007676265592907714,0.9938752863487023
diag_1870,-15.176425151992362,3956.180486981817,-0.003836130632040629,0.9969392181024995
diag_1871,-16.09695603158907,2750.8426698403455,-0.00585164546416001,0.9953310890741536
diag_1873,-15.92157323375676,920.5067768613226,-0.017296530165747382,0.9862000537169396
diag_1875,-1.1680324871230807,4130.394241975888,-2.8278958828015417e-4,0.9997743665565628
diag_1878,-15.168427522826518,2488.808516507646,-0.006094654298319104,0.9951371995365931
diag_1879,-16.148501701472423,2787.9912718629907,-0.005792163650025229,0.9953785478909882
diag_188,-1.3329252741276032,1.2657830762942588,-1.0530440002641777,0.29232082651028896
diag_1880,-1.0189220827761727,3087.7545508848552,-3.2998804340979147e-4,0.9997367076396922
diag_1881,-15.678075998932757,1630.0185247723145,-0.009618342221676722,0.9923257915676986
diag_1882,-0.09861005330427312,1.2055389103624439,-0.08179748696342462,0.93480775449184
diag_1883,-16.088741594970227,1509.9449476104742,-0.01065518423067746,0.9914985538758477
diag_1885,13.389577616733716,4555.997020101015,0.002938890775753151,0.9976551077996443
diag_1886,-14.19576548104687,1624.0577997446233,-0.008740923804115284,0.9930258406583085
diag_1890,-16.598798954769276,1962.6156188930497,-0.008457488463345306,0.9932519809786581
diag_1891,-16.400642057360056,1210.7736733785703,-0.013545588591792992,0.9891925144948885
diag_1892,-16.474938818854266,1155.1789988686169,-0.014261806036112008,0.9886211108985841
diag_1893,-31.85055235076704,1977.5852603729459,-0.016105779603535503,0.9871500026569914
diag_1895,-16.675629091399337,3956.1803655893623,-0.004215083123217292,0.9966368602122629
diag_1897,-16.05313573789565,2785.4548994486663,-0.005763200740056175,0.995401656563982
diag_19,-1.835281758126137,0.9072345854672825,-2.0229406897895674,0.043079262767709105
diag_1903,13.906068607818366,4827.753795456444,0.0028804427891301787,0.997701742348366
diag_1904,17.540305949863885,6155.9676127339535,0.002849317451505237,0.9977265766727911
diag_1906,19.027738614781878,3956.180364954267,0.004809623641868976,0.9961624903480716
diag_1911,-17.369425824044434,6155.967613416772,-0.0028215590001136816,0.9977487246235558
diag_1913,-16.429433919113514,2747.315635220819,-0.005980177053006499,0.9952285374984741
diag_1914,-16.808730957638637,2758.3028116246633,-0.0060938671732485225,0.9951378275598718
diag_1915,-16.611910420448186,3956.1803938891535,-0.004198976984494309,0.9966497109379604
diag_1916,-16.00509465838833,1888.391909860898,-0.008475515370941877,0.9932375981029113
diag_1917,-15.52314732237781,2138.8070019455085,-0.007257853236995014,0.9942091217981417
diag_1919,-16.6451859933812,3956.180365444496,-0.004207388050041807,0.9966429999379012
diag_1920,-1.10097652396766,0.9293604162247974,-1.1846604446959268,0.236151727845021
diag_1921,-14.06400258832589,1980.6544474730442,-0.007100684627886003,0.9943345209729659
diag_1922,-0.10791520443754545,0.6836768030851327,-0.15784535024527904,0.8745786622408228
diag_1923,-16.377608654219326,1808.6654065952125,-0.00905507928359726,0.9927751907752963
diag_1924,-1.0131847371400917,0.7324459775996347,-1.3832893730408509,0.16657615517658084
diag_1928,-14.346437523362283,2479.2612956274497,-0.005786577457028989,0.9953830049534398
diag_1933,-16.12951521664824,1177.4423551297316,-0.013698772722398861,0.9890703025818175
diag_1934,-0.8708947377519348,1.2398340772030805,-0.702428456972703,0.48241200376247134
diag_1935,0.3193589733935594,0.8823784048981927,0.36192972495786147,0.7174045463465024
diag_1936,-16.688082273250103,2168.6457994876146,-0.007695162703468216,0.9938602090812577
diag_1939,-15.786705213056957,3956.1803670453837,-0.003990390666856029,0.9968161373449023
diag_194,0.5020795199960988,1.0424553159177028,0.48163169426029934,0.6300676070141329
diag_1941,-16.54598750323299,3956.18041914104,-0.004182313683971327,0.9966630062114364
diag_1942,-15.47067072878479,978.9869448293523,-0.015802734459836428,0.9873917669263569
diag_1944,-16.821251057736596,2796.779866195972,-0.0060145066335220545,0.9952011469488008
diag_1945,-46.41247219090056,1799.8999551252243,-0.025786139978914276,0.9794279168688309
diag_1952,0.11573822891874155,1.223509723552554,0.09459526695275192,0.924636309403107
diag_1955,-15.094968839500755,3956.180367309319,-0.0038155411123904745,0.996955646042114
diag_1957,-15.874232274626838,3956.180365892091,-0.00401251480126774,0.9967984849809565
diag_1958,-1.4527125332351656,1.179722583828712,-1.2314018169597827,0.2181726177533181
diag_1959,-0.6234850460164617,0.7352556115520861,-0.8479840700573743,0.3964468424098153
diag_1962,-0.2635105408431553,0.6552259436936873,-0.40216744068111,0.6875608024847172
diag_1963,-16.454330401517403,2270.934052254438,-0.007245622295893003,0.9942188804206159
diag_1964,0.03820695849323089,0.9972581784446453,0.038312003169349435,0.9694389206681099
diag_1965,-0.29089964329014933,0.6733984842100109,-0.4319873746544212,0.6657505892983961
diag_1966,0.42167654411646016,0.8597825144817913,0.4904455917792342,0.6238186214979194
diag_1967,0.5127537739016088,0.8310221579634882,0.6170157666531645,0.5372243262351388
diag_1968,-0.9694041761715773,1.232580764989777,-0.7864832907558941,0.43158440442331814
diag_1969,-0.8004293835296958,0.6962332770067446,-1.1496568893847081,0.2502852169953364
diag_197,-18.804290665955843,3956.1804243483234,-0.004753142842076864,0.996207554991073
diag_1970,-15.775730878213862,1379.82537669004,-0.011433135775526236,0.990877876219069
diag_1971,17.39745931089271,2152.7011698546676,0.008081688045938694,0.9935518160754355
diag_1972,0.15777347549398923,0.8660379700154144,0.18217847364265224,0.8554426658408734
diag_1973,1.193385159415829,1.6885453836089517,0.7067533813424607,0.4797197498547659
diag_1974,17.838785491098267,3956.1803648793475,0.004509093076104557,0.9964022764427953
diag_1975,-16.430046711320156,2776.80494433916,-0.005916889029175318,0.995279033142161
diag_1976,-16.505003354354447,3956.1804374716016,-0.0041719541399134995,0.9966712718595855
diag_1977,-16.826408459993367,960.6901972088177,-0.017514916368336735,0.9860258331308113
diag_198,-16.070301358964095,3956.180374011314,-0.004062074991456933,0.9967589419926499
diag_1980,-17.15327640684963,2773.8808166201106,-0.006183854873674918,0.9950660291159606
diag_1982,-18.5687399420338,3956.180445766391,-0.004693602882018357,0.996255060476015
diag_1983,-15.629450193661945,1941.7518423649412,-0.00804914915112231,0.9935777775128118
diag_1986,-16.34664235563555,2771.2377384234014,-0.005898679181864562,0.9952935622446357
diag_1987,-16.174046243718525,2797.382504787054,-0.005781850074503754,0.9953867767958716
diag_1988,-16.530229447035275,3956.180367455469,-0.004178330589529508,0.9966661842332276
diag_1989,-0.5351043705130455,1.1972438480302452,-0.446946853302626,0.6549134335810601
diag_1990,-16.86296408235527,2776.0677096983854,-0.006074406623240252,0.9951533545448862
diag_1991,-16.381620350533463,1487.4377864599696,-0.011013314640554434,0.9912128239227
diag_1992,-15.964938304238032,1592.5359466685477,-0.01002485271220116,0.9920014587692985
diag_1994,-15.434311301218704,3956.1803738444632,-0.003901316381644206,0.9968872077885369
diag_1995,-0.9357113000432613,0.6725309298573381,-1.3913282772611675,0.16412590279589506
diag_1996,-0.8304336578368638,0.536942749232185,-1.5465962786989185,0.12196062763013071
diag_1997,-1.305579421907502,0.559824039749281,-2.332124612748338,0.019694136590923058
diag_1998,-0.9675037828575133,0.5453984273969301,-1.773939443637932,0.07607316746348476
diag_1999,-1.7075734127716125,0.9259154713575133,-1.8442001085348387,0.06515398256663005
diag_1E909,-15.628701001447011,3956.1803717885527,-0.003950452085778237,0.9968480034709488
diag_1V07,-17.888168632186353,3956.1803858103112,-0.004521575582434538,0.9963923169452434
diag_1V25,-15.629855419611962,3956.1803654663263,-0.003950743893287996,0.9968477706440589
diag_1V26,-14.510542085016606,2528.4026034894036,-0.005739015639752492,0.9954209531629928
diag_1V43,-16.59003156406544,3956.1803718473316,-0.004193446709892743,0.9966541234198338
diag_1V45,-16.008021389304748,1750.2636924744425,-0.009146062652235757,0.9927025995562737
diag_1V51,-15.979323972052326,3956.1803696247293,-0.004039078727234085,0.9967772902063072
diag_1V53,-2.2774076321372303,1.1452603103058305,-1.988550211374278,0.04675087157999224
diag_1V54,-1.617641489942994,0.9043133024009281,-1.7888064740927712,0.07364598794124269
diag_1V55,-2.475839959119485,0.9038457289490498,-2.7392284765214057,0.006158355992696614
diag_1V56,-1.6777974411413672,1.1668582828103575,-1.437875932200114,0.1504692597042423
diag_1V57,-0.9075026421201429,0.5452055111721799,-1.6645147995093303,0.09600959602886767
diag_1V58,0.5586552521221687,0.5582189947457076,1.0007815165384328,0.31693244740484205
diag_1V60,18.726817072041356,3956.180397873761,0.004733559946383141,0.9962231797054285
diag_1V63,-0.6337636668575488,1.2069755459813365,-0.5250840988184766,0.599524729544362
diag_1V66,-17.026480602921826,2751.651583958584,-0.006187731289158045,0.9950629362430689
diag_1V67,-15.010582546958716,3956.1804175889074,-0.0037942108201695487,0.996972665029761
diag_1V70,-15.899191205062817,3956.1803754571124,-0.004018823636984894,0.9967934512989269
diag_1V71,-16.177819023731203,1287.6735890388888,-0.012563602423348778,0.989975959304995
diag_211,0.6420101621049865,1.3266072647402387,0.4839489268368342,0.6284221159605115
diag_2110,1.3558774406264933,0.9020032794223548,1.5031846020502282,0.13279144708313184
diag_2111,-15.299461960248426,3956.180336867239,-0.0038672306764366395,0.9969144040413012
diag_2112,-0.13360235889079822,0.30820536824721545,-0.4334848534618452,0.6646625674840879
diag_2114,19.74035997464861,3956.180357029582,0.004989752284567293,0.9960187702104494
diag_2115,-15.457683594613979,3956.180335940903,-0.003907224211744043,0.996882494058039
diag_2117,-0.2239026116689898,1.0917402816016073,-0.20508779921587184,0.8375035286483441
diag_2123,-15.60609575221256,3956.180344531203,-0.003944738205321083,0.9968525624524253
diag_2130,-15.347912137260238,3956.180372665251,-0.0038794773472172243,0.9969046326850636
diag_2131,-15.68118166801698,2267.437138205672,-0.006915817600317787,0.9944820198975618
diag_2135,0.046017339777318936,0.3883666413487833,0.11848942436843284,0.9056798741973459
diag_2136,2.0480844091007464,0.9091091197026416,2.252847721702153,0.024268752062550154
diag_2137,-15.89220040631825,3956.1803538661234,-0.004017056601271429,0.9967948611780606
diag_2138,-0.4806941022400134,0.7954439714418741,-0.6043091902106891,0.5456380973924291
diag_2140,-15.763122733186604,3956.180376223343,-0.003984429736298937,0.996820893441552
diag_2141,-17.449049193238974,2744.45805600131,-0.006357921614099044,0.9949271466821382
diag_2145,-16.40479274585962,3956.1803375912787,-0.004146624103553298,0.9966914821297049
diag_2150,0.62018258906191,0.4700177201606785,1.3194876755920963,0.18700612767309455
diag_2151,-1.224027308779244,0.8015892690620088,-1.5270006174253767,0.12676085784052807
diag_2152,-0.15485887118423758,0.7736079748715624,-0.20017744932108267,0.8413418030640235
diag_2153,-0.2806017188911008,0.35547890724864095,-0.7893624999101084,0.42990016694021804
diag_2154,-0.767746432403657,0.5194050446327722,-1.4781266380392326,0.13937388532791203
diag_2155,-1.436609213652689,0.7940938536642522,-1.8091176591074538,0.0704327261751918
diag_2156,0.4722144758471939,0.6157658470861306,0.7668734439913532,0.4431567641526048
diag_2157,-0.25091722229395597,0.3858236170175821,-0.6503417914993047,0.5154714677246817
diag_2162,-0.27405596202710036,0.27029790150793503,-1.0139034024985023,0.3106288476628711
diag_2163,-15.797246625001993,3956.18034276686,-0.003993055234169069,0.9968140113447198
diag_2164,-15.781471371143395,3956.180334885359,-0.003989067745972886,0.9968171928746492
diag_2171,-17.708732753930473,2786.973521913858,-0.006354108718539102,0.9949301888711862
diag_2172,-0.5817357120907443,1.1293734892224898,-0.5150959515538448,0.6064859715970122
diag_2173,-0.020465871464180496,4329.99416314412,-4.726535577895491e-6,0.9999962287702363
diag_2174,-1.2586630778075258,0.8672062260748313,-1.4513999553537749,0.14666852217909399
diag_2179,0.7013545279753752,1.6003810028259038,0.43824222278129077,0.6612107040086164
diag_2180,-15.646173234870345,3956.180337903445,-0.003954868559698152,0.9968444796621222
diag_2182,-15.585754432891775,3956.180380715558,-0.003939596513057063,0.9968566648974216
diag_2183,0.20030559509463958,0.7145865411587182,0.2803097785326876,0.7792398492106174
diag_2185,-1.3961660045358848,1.0545548950564496,-1.3239386693673723,0.1855234142542156
diag_2186,18.192115388197045,3956.1803388160793,0.004598403973070952,0.996331017395858
